郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,
904,九如,17電力小計　　　　　　　,**,"15,214","6,261,465",,
904,九如,18綜合＆電力小計　　　　,**,"16,662","6,641,165",,
904,九如,19電燈＆綜合＆電力小計　,**,"17,496","15,501,750",,
904,九如,20臨時電燈　　　　　　　,＊,0,"1,700",,
904,九如,21臨時電力　　　　　　　,＊,0,0,,
904,九如,22臨時用電小計　　　　　,**,0,"1,700",,
904,九如,23總計（含臨時用電）　　,**,"17,496","15,503,450",,
904,九如,24表燈合計　　　　　　　,**,834,"8,862,285",,
904,九如,25綜合＆電力合計　　　　,**,"16,662","6,641,165",,
905,里港,1表燈非營業用　　　　,"17,236",142,"2,174,020",,
905,里港,2表燈營業用　　　　　　,876,806,"385,385",,
905,里港,3表燈小計　　　　　　　,**,948,"2,559,405",,
905,里港,4低壓綜合裝置非營業用　,＊,0,0,,
905,里港,5低壓綜合需量非營業用　,＊,112,"25,306",,
905,里港,6低壓綜合非營業用電小計,**,112,"25,306",,
905,里港,7低壓綜合裝置營業用　　,＊,0,0,,
905,里港,8低壓綜合需量營業用　　,43,"1,483","458,962",,
905,里港,9低壓綜合營業用電小計　,**,"1,483","458,962",,
905,里港,10低壓綜合用電小計　　　,**,"1,595","484,268",,
905,里港,11低壓裝置電力　　　　　,"2,069","8,171","4,662,050",,
905,里港,12低壓需量電力　　　　　,167,"4,669","825,474",,
905,里港,13低壓電力小計　　　　　,**,"12,840","5,487,524",,
905,里港,14高壓電力　　　　　　　,50,"30,707","6,054,350",,
905,里港,15特高壓電力　　　　　　,＊,0,0,,
905,里港,16高＆特高壓電力小計　　,**,"30,707","6,054,350",,
905,里港,17電力小計　　　　　　　,**,"43,547","11,541,874",,
905,里港,18綜合＆電力小計　　　　,**,"45,142","12,026,142",,
905,里港,19電燈＆綜合＆電力小計　,**,"46,090","14,585,547",,
905,里港,20臨時電燈　　　　　　　,9,0,"1,879",,
905,里港,21臨時電力　　　　　　　,＊,0,0,,
905,里港,22臨時用電小計　　　　　,**,0,"1,879",,
905,里港,23總計（含臨時用電）　　,**,"46,090","14,587,426",,
905,里港,24表燈合計　　　　　　　,**,948,"2,561,284",,
905,里港,25綜合＆電力合計　　　　,**,"45,142","12,026,142",,
906,高樹,1表燈非營業用　　　　,"15,379",16,"2,907,706",,
906,高樹,2表燈營業用　　　　　　,726,326,"266,805",,
906,高樹,3表燈小計　　　　　　　,**,342,"3,174,511",,
906,高樹,4低壓綜合裝置非營業用　,＊,0,0,,
906,高樹,5低壓綜合需量非營業用　,7,401,"58,885",,
906,高樹,6低壓綜合非營業用電小計,**,401,"58,885",,
906,高樹,7低壓綜合裝置營業用　　,＊,0,0,,
906,高樹,8低壓綜合需量營業用　　,22,957,"278,592",,
906,高樹,9低壓綜合營業用電小計　,**,957,"278,592",,
906,高樹,10低壓綜合用電小計　　　,**,"1,358","337,477",,
906,高樹,11低壓裝置電力　　　　　,"1,613","8,544","1,712,616",,
906,高樹,12低壓需量電力　　　　　,118,"4,579","1,139,095",,
906,高樹,13低壓電力小計　　　　　,**,"13,123","2,851,711",,
906,高樹,14高壓電力　　　　　　　,24,"18,690","3,023,400",,
906,高樹,15特高壓電力　　　　　　,＊,0,0,,
906,高樹,16高＆特高壓電力小計　　,**,"18,690","3,023,400",,
906,高樹,17電力小計　　　　　　　,**,"31,813","5,875,111",,
906,高樹,18綜合＆電力小計　　　　,**,"33,171","6,212,588",,
906,高樹,19電燈＆綜合＆電力小計　,**,"33,513","9,387,099",,
906,高樹,20臨時電燈　　　　　　　,9,0,"4,072",,
906,高樹,21臨時電力　　　　　　　,＊,66,80,,
906,高樹,22臨時用電小計　　　　　,**,66,"4,152",,
906,高樹,23總計（含臨時用電）　　,**,"33,513","9,391,251",,
906,高樹,24表燈合計　　　　　　　,**,342,"3,178,583",,
906,高樹,25綜合＆電力合計　　　　,**,"33,171","6,212,668",,
907,鹽埔,1表燈非營業用　　　　,"16,571",135,"3,502,241",,
907,鹽埔,2表燈營業用　　　　　　,653,829,"370,965",,
907,鹽埔,3表燈小計　　　　　　　,**,964,"3,873,206",,
907,鹽埔,4低壓綜合裝置非營業用　,＊,0,0,,
907,鹽埔,5低壓綜合需量非營業用　,＊,202,"41,009",,
907,鹽埔,6低壓綜合非營業用電小計,**,202,"41,009",,
907,鹽埔,7低壓綜合裝置營業用　　,＊,0,0,,
907,鹽埔,8低壓綜合需量營業用　　,30,"1,246","375,034",,
907,鹽埔,9低壓綜合營業用電小計　,**,"1,246","375,034",,
907,鹽埔,10低壓綜合用電小計　　　,**,"1,448","416,043",,
907,鹽埔,11低壓裝置電力　　　　　,"1,899","9,361","3,559,003",,
907,鹽埔,12低壓需量電力　　　　　,177,"5,645","1,375,350",,
907,鹽埔,13低壓電力小計　　　　　,**,"15,006","4,934,353",,
907,鹽埔,14高壓電力　　　　　　　,15,"9,545","2,177,428",,
907,鹽埔,15特高壓電力　　　　　　,＊,0,0,,
907,鹽埔,16高＆特高壓電力小計　　,**,"9,545","2,177,428",,
907,鹽埔,17電力小計　　　　　　　,**,"24,551","7,111,781",,
907,鹽埔,18綜合＆電力小計　　　　,**,"25,999","7,527,824",,
907,鹽埔,19電燈＆綜合＆電力小計　,**,"26,963","11,401,030",,
907,鹽埔,20臨時電燈　　　　　　　,＊,0,"2,092",,
907,鹽埔,21臨時電力　　　　　　　,＊,0,0,,
907,鹽埔,22臨時用電小計　　　　　,**,0,"2,092",,
907,鹽埔,23總計（含臨時用電）　　,**,"26,963","11,403,122",,
907,鹽埔,24表燈合計　　　　　　　,**,964,"3,875,298",,
907,鹽埔,25綜合＆電力合計　　　　,**,"25,999","7,527,824",,
908,長治,1表燈非營業用　　　　,"19,545",124,"7,210,045",,
908,長治,2表燈營業用　　　　　　,878,858,"953,818",,
908,長治,3表燈小計　　　　　　　,**,982,"8,163,863",,
908,長治,4低壓綜合裝置非營業用　,＊,0,0,,
908,長治,5低壓綜合需量非營業用　,77,"2,698","543,593",,
908,長治,6低壓綜合非營業用電小計,**,"2,698","543,593",,
908,長治,7低壓綜合裝置營業用　　,＊,0,0,,
908,長治,8低壓綜合需量營業用　　,37,"1,442","359,415",,
908,長治,9低壓綜合營業用電小計　,**,"1,442","359,415",,
908,長治,10低壓綜合用電小計　　　,**,"4,140","903,008",,
908,長治,11低壓裝置電力　　　　　,"1,035","4,763","1,518,418",,
908,長治,12低壓需量電力　　　　　,155,"6,293","1,163,349",,
908,長治,13低壓電力小計　　　　　,**,"11,056","2,681,767",,
908,長治,14高壓電力　　　　　　　,38,"20,909","7,139,020",,
908,長治,15特高壓電力　　　　　　,＊,0,0,,
908,長治,16高＆特高壓電力小計　　,**,"20,909","7,139,020",,
908,長治,17電力小計　　　　　　　,**,"31,965","9,820,787",,
908,長治,18綜合＆電力小計　　　　,**,"36,105","10,723,795",,
908,長治,19電燈＆綜合＆電力小計　,**,"37,087","18,887,658",,
908,長治,20臨時電燈　　　　　　　,14,0,"4,685",,
908,長治,21臨時電力　　　　　　　,＊,49,"4,360",,
908,長治,22臨時用電小計　　　　　,**,49,"9,045",,
908,長治,23總計（含臨時用電）　　,**,"37,087","18,896,703",,
908,長治,24表燈合計　　　　　　　,**,982,"8,168,548",,
908,長治,25綜合＆電力合計　　　　,**,"36,105","10,728,155",,
909,麟洛,1表燈非營業用　　　　,"7,786",19,"2,404,627",,
909,麟洛,2表燈營業用　　　　　　,359,275,"204,602",,
909,麟洛,3表燈小計　　　　　　　,**,294,"2,609,229",,
909,麟洛,4低壓綜合裝置非營業用　,＊,0,0,,
909,麟洛,5低壓綜合需量非營業用　,7,174,"45,745",,
909,麟洛,6低壓綜合非營業用電小計,**,174,"45,745",,
909,麟洛,7低壓綜合裝置營業用　　,＊,0,0,,
909,麟洛,8低壓綜合需量營業用　　,27,643,"186,940",,
909,麟洛,9低壓綜合營業用電小計　,**,643,"186,940",,
909,麟洛,10低壓綜合用電小計　　　,**,817,"232,685",,
909,麟洛,11低壓裝置電力　　　　　,239,"1,648","623,373",,
909,麟洛,12低壓需量電力　　　　　,44,"1,305","305,279",,
909,麟洛,13低壓電力小計　　　　　,**,"2,953","928,652",,
909,麟洛,14高壓電力　　　　　　　,7,"2,928","975,908",,
909,麟洛,15特高壓電力　　　　　　,＊,0,0,,
909,麟洛,16高＆特高壓電力小計　　,**,"2,928","975,908",,
909,麟洛,17電力小計　　　　　　　,**,"5,881","1,904,560",,
909,麟洛,18綜合＆電力小計　　　　,**,"6,698","2,137,245",,
909,麟洛,19電燈＆綜合＆電力小計　,**,"6,992","4,746,474",,
909,麟洛,20臨時電燈　　　　　　　,＊,0,"1,977",,
909,麟洛,21臨時電力　　　　　　　,＊,0,0,,
909,麟洛,22臨時用電小計　　　　　,**,0,"1,977",,
909,麟洛,23總計（含臨時用電）　　,**,"6,992","4,748,451",,
909,麟洛,24表燈合計　　　　　　　,**,294,"2,611,206",,
909,麟洛,25綜合＆電力合計　　　　,**,"6,698","2,137,245",,
911,竹田,1表燈非營業用　　　　,"12,430",0,"1,471,586",,
911,竹田,2表燈營業用　　　　　　,340,417,"456,844",,
911,竹田,3表燈小計　　　　　　　,**,417,"1,928,430",,
911,竹田,4低壓綜合裝置非營業用　,＊,0,0,,
911,竹田,5低壓綜合需量非營業用　,10,544,"134,903",,
911,竹田,6低壓綜合非營業用電小計,**,544,"134,903",,
911,竹田,7低壓綜合裝置營業用　　,＊,0,0,,
911,竹田,8低壓綜合需量營業用　　,19,754,"153,303",,
911,竹田,9低壓綜合營業用電小計　,**,754,"153,303",,
911,竹田,10低壓綜合用電小計　　　,**,"1,298","288,206",,
911,竹田,11低壓裝置電力　　　　　,592,"3,339","1,249,637",,
911,竹田,12低壓需量電力　　　　　,80,"2,036","377,663",,
911,竹田,13低壓電力小計　　　　　,**,"5,375","1,627,300",,
911,竹田,14高壓電力　　　　　　　,8,"4,435","1,495,600",,
911,竹田,15特高壓電力　　　　　　,＊,0,0,,
911,竹田,16高＆特高壓電力小計　　,**,"4,435","1,495,600",,
911,竹田,17電力小計　　　　　　　,**,"9,810","3,122,900",,
911,竹田,18綜合＆電力小計　　　　,**,"11,108","3,411,106",,
911,竹田,19電燈＆綜合＆電力小計　,**,"11,525","5,339,536",,
911,竹田,20臨時電燈　　　　　　　,＊,0,44,,
911,竹田,21臨時電力　　　　　　　,＊,49,"7,200",,
911,竹田,22臨時用電小計　　　　　,**,49,"7,244",,
911,竹田,23總計（含臨時用電）　　,**,"11,525","5,346,780",,
911,竹田,24表燈合計　　　　　　　,**,417,"1,928,474",,
911,竹田,25綜合＆電力合計　　　　,**,"11,108","3,418,306",,
912,內埔,1表燈非營業用　　　　,"39,379",179,"15,959,925",,
912,內埔,2表燈營業用　　　　　　,"1,788","1,779","2,670,271",,
912,內埔,3表燈小計　　　　　　　,**,"1,958","18,630,196",,
912,內埔,4低壓綜合裝置非營業用　,＊,0,0,,
912,內埔,5低壓綜合需量非營業用　,37,"1,582","319,749",,
912,內埔,6低壓綜合非營業用電小計,**,"1,582","319,749",,
912,內埔,7低壓綜合裝置營業用　　,＊,0,0,,
912,內埔,8低壓綜合需量營業用　　,77,"2,777","973,216",,
912,內埔,9低壓綜合營業用電小計　,**,"2,777","973,216",,
912,內埔,10低壓綜合用電小計　　　,**,"4,359","1,292,965",,
912,內埔,11低壓裝置電力　　　　　,"1,288","6,426","1,623,213",,
912,內埔,12低壓需量電力　　　　　,127,"4,821","1,065,820",,
912,內埔,13低壓電力小計　　　　　,**,"11,247","2,689,033",,
912,內埔,14高壓電力　　　　　　　,63,"38,612","11,745,915",,
912,內埔,15特高壓電力　　　　　　,＊,"4,500","1,243,200",,
912,內埔,16高＆特高壓電力小計　　,**,"43,112","12,989,115",,
912,內埔,17電力小計　　　　　　　,**,"54,359","15,678,148",,
912,內埔,18綜合＆電力小計　　　　,**,"58,718","16,971,113",,
912,內埔,19電燈＆綜合＆電力小計　,**,"60,676","35,601,309",,
912,內埔,20臨時電燈　　　　　　　,16,0,"5,902",,
912,內埔,21臨時電力　　　　　　　,＊,82,80,,
912,內埔,22臨時用電小計　　　　　,**,82,"5,982",,
912,內埔,23總計（含臨時用電）　　,**,"60,676","35,607,291",,
912,內埔,24表燈合計　　　　　　　,**,"1,958","18,636,098",,
912,內埔,25綜合＆電力合計　　　　,**,"58,718","16,971,193",,
913,萬丹,1表燈非營業用　　　　,"33,774",55,"9,175,942",,
913,萬丹,2表燈營業用　　　　　　,"1,760","1,535","1,543,899",,
913,萬丹,3表燈小計　　　　　　　,**,"1,590","10,719,841",,
913,萬丹,4低壓綜合裝置非營業用　,＊,0,0,,
913,萬丹,5低壓綜合需量非營業用　,15,572,"113,333",,
913,萬丹,6低壓綜合非營業用電小計,**,572,"113,333",,
913,萬丹,7低壓綜合裝置營業用　　,＊,0,0,,
913,萬丹,8低壓綜合需量營業用　　,86,"2,856","817,040",,
913,萬丹,9低壓綜合營業用電小計　,**,"2,856","817,040",,
913,萬丹,10低壓綜合用電小計　　　,**,"3,428","930,373",,
913,萬丹,11低壓裝置電力　　　　　,"2,385","10,368","4,649,936",,
913,萬丹,12低壓需量電力　　　　　,163,"4,352","804,086",,
913,萬丹,13低壓電力小計　　　　　,**,"14,720","5,454,022",,
913,萬丹,14高壓電力　　　　　　　,26,"21,876","5,830,853",,
913,萬丹,15特高壓電力　　　　　　,＊,0,0,,
913,萬丹,16高＆特高壓電力小計　　,**,"21,876","5,830,853",,
913,萬丹,17電力小計　　　　　　　,**,"36,596","11,284,875",,
913,萬丹,18綜合＆電力小計　　　　,**,"40,024","12,215,248",,
913,萬丹,19電燈＆綜合＆電力小計　,**,"41,614","22,935,089",,
913,萬丹,20臨時電燈　　　　　　　,14,0,"1,839",,
913,萬丹,21臨時電力　　　　　　　,＊,0,0,,
913,萬丹,22臨時用電小計　　　　　,**,0,"1,839",,
913,萬丹,23總計（含臨時用電）　　,**,"41,614","22,936,928",,
913,萬丹,24表燈合計　　　　　　　,**,"1,590","10,721,680",,
913,萬丹,25綜合＆電力合計　　　　,**,"40,024","12,215,248",,
920,潮州,1表燈非營業用　　　　,"36,744",254,"9,901,779",,
920,潮州,2表燈營業用　　　　　　,"2,530","2,241","1,866,200",,
920,潮州,3表燈小計　　　　　　　,**,"2,495","11,767,979",,
920,潮州,4低壓綜合裝置非營業用　,＊,0,0,,
920,潮州,5低壓綜合需量非營業用　,53,"2,381","566,697",,
920,潮州,6低壓綜合非營業用電小計,**,"2,381","566,697",,
920,潮州,7低壓綜合裝置營業用　　,＊,0,0,,
920,潮州,8低壓綜合需量營業用　　,147,"5,960","1,700,411",,
920,潮州,9低壓綜合營業用電小計　,**,"5,960","1,700,411",,
920,潮州,10低壓綜合用電小計　　　,**,"8,341","2,267,108",,
920,潮州,11低壓裝置電力　　　　　,"1,527","7,164","2,674,406",,
920,潮州,12低壓需量電力　　　　　,130,"3,336","810,694",,
920,潮州,13低壓電力小計　　　　　,**,"10,500","3,485,100",,
920,潮州,14高壓電力　　　　　　　,24,"8,237","2,049,087",,
920,潮州,15特高壓電力　　　　　　,＊,100,0,,
920,潮州,16高＆特高壓電力小計　　,**,"8,337","2,049,087",,
920,潮州,17電力小計　　　　　　　,**,"18,837","5,534,187",,
920,潮州,18綜合＆電力小計　　　　,**,"27,178","7,801,295",,
920,潮州,19電燈＆綜合＆電力小計　,**,"29,673","19,569,274",,
920,潮州,20臨時電燈　　　　　　　,36,0,"19,459",,
920,潮州,21臨時電力　　　　　　　,＊,30,600,,
920,潮州,22臨時用電小計　　　　　,**,30,"20,059",,
920,潮州,23總計（含臨時用電）　　,**,"29,673","19,589,333",,
920,潮州,24表燈合計　　　　　　　,**,"2,495","11,787,438",,
920,潮州,25綜合＆電力合計　　　　,**,"27,178","7,801,895",,
921,泰武,1表燈非營業用　　　　,"1,811",2,"991,323",,
921,泰武,2表燈營業用　　　　　　,27,21,"34,379",,
921,泰武,3表燈小計　　　　　　　,**,23,"1,025,702",,
921,泰武,4低壓綜合裝置非營業用　,＊,0,0,,
921,泰武,5低壓綜合需量非營業用　,＊,60,"15,400",,
921,泰武,6低壓綜合非營業用電小計,**,60,"15,400",,
921,泰武,7低壓綜合裝置營業用　　,＊,0,0,,
921,泰武,8低壓綜合需量營業用　　,＊,0,0,,
921,泰武,9低壓綜合營業用電小計　,**,0,0,,
921,泰武,10低壓綜合用電小計　　　,**,60,"15,400",,
921,泰武,11低壓裝置電力　　　　　,13,67,"44,304",,
921,泰武,12低壓需量電力　　　　　,＊,125,"20,180",,
921,泰武,13低壓電力小計　　　　　,**,192,"64,484",,
921,泰武,14高壓電力　　　　　　　,＊,0,0,,
921,泰武,15特高壓電力　　　　　　,＊,0,0,,
921,泰武,16高＆特高壓電力小計　　,**,0,0,,
921,泰武,17電力小計　　　　　　　,**,192,"64,484",,
921,泰武,18綜合＆電力小計　　　　,**,252,"79,884",,
921,泰武,19電燈＆綜合＆電力小計　,**,275,"1,105,586",,
921,泰武,20臨時電燈　　　　　　　,＊,0,0,,
921,泰武,21臨時電力　　　　　　　,＊,0,0,,
921,泰武,22臨時用電小計　　　　　,**,0,0,,
921,泰武,23總計（含臨時用電）　　,**,275,"1,105,586",,
921,泰武,24表燈合計　　　　　　　,**,23,"1,025,702",,
921,泰武,25綜合＆電力合計　　　　,**,252,"79,884",,
922,來義,1表燈非營業用　　　　,"3,194",33,"979,964",,
922,來義,2表燈營業用　　　　　　,71,11,"47,398",,
922,來義,3表燈小計　　　　　　　,**,44,"1,027,362",,
922,來義,4低壓綜合裝置非營業用　,＊,0,0,,
922,來義,5低壓綜合需量非營業用　,＊,35,"1,120",,
922,來義,6低壓綜合非營業用電小計,**,35,"1,120",,
922,來義,7低壓綜合裝置營業用　　,＊,0,0,,
922,來義,8低壓綜合需量營業用　　,＊,14,"8,480",,
922,來義,9低壓綜合營業用電小計　,**,14,"8,480",,
922,來義,10低壓綜合用電小計　　　,**,49,"9,600",,
922,來義,11低壓裝置電力　　　　　,17,104,"33,227",,
922,來義,12低壓需量電力　　　　　,＊,35,"5,160",,
922,來義,13低壓電力小計　　　　　,**,139,"38,387",,
922,來義,14高壓電力　　　　　　　,＊,0,0,,
922,來義,15特高壓電力　　　　　　,＊,0,0,,
922,來義,16高＆特高壓電力小計　　,**,0,0,,
922,來義,17電力小計　　　　　　　,**,139,"38,387",,
922,來義,18綜合＆電力小計　　　　,**,188,"47,987",,
922,來義,19電燈＆綜合＆電力小計　,**,232,"1,075,349",,
922,來義,20臨時電燈　　　　　　　,＊,0,"4,591",,
922,來義,21臨時電力　　　　　　　,＊,0,0,,
922,來義,22臨時用電小計　　　　　,**,0,"4,591",,
922,來義,23總計（含臨時用電）　　,**,232,"1,079,940",,
922,來義,24表燈合計　　　　　　　,**,44,"1,031,953",,
922,來義,25綜合＆電力合計　　　　,**,188,"47,987",,
923,萬巒,1表燈非營業用　　　　,"15,348",20,"3,315,862",,
923,萬巒,2表燈營業用　　　　　　,345,481,"414,301",,
923,萬巒,3表燈小計　　　　　　　,**,501,"3,730,163",,
923,萬巒,4低壓綜合裝置非營業用　,＊,0,0,,
923,萬巒,5低壓綜合需量非營業用　,8,249,"51,357",,
923,萬巒,6低壓綜合非營業用電小計,**,249,"51,357",,
923,萬巒,7低壓綜合裝置營業用　　,＊,0,0,,
923,萬巒,8低壓綜合需量營業用　　,31,822,"237,413",,
923,萬巒,9低壓綜合營業用電小計　,**,822,"237,413",,
923,萬巒,10低壓綜合用電小計　　　,**,"1,071","288,770",,
923,萬巒,11低壓裝置電力　　　　　,731,"4,344","810,060",,
923,萬巒,12低壓需量電力　　　　　,96,"4,050","1,040,117",,
923,萬巒,13低壓電力小計　　　　　,**,"8,394","1,850,177",,
923,萬巒,14高壓電力　　　　　　　,10,"5,975","1,631,424",,
923,萬巒,15特高壓電力　　　　　　,＊,0,0,,
923,萬巒,16高＆特高壓電力小計　　,**,"5,975","1,631,424",,
923,萬巒,17電力小計　　　　　　　,**,"14,369","3,481,601",,
923,萬巒,18綜合＆電力小計　　　　,**,"15,440","3,770,371",,
923,萬巒,19電燈＆綜合＆電力小計　,**,"15,941","7,500,534",,
923,萬巒,20臨時電燈　　　　　　　,＊,0,"5,659",,
923,萬巒,21臨時電力　　　　　　　,＊,3,149,,
923,萬巒,22臨時用電小計　　　　　,**,3,"5,808",,
923,萬巒,23總計（含臨時用電）　　,**,"15,941","7,506,342",,
923,萬巒,24表燈合計　　　　　　　,**,501,"3,735,822",,
923,萬巒,25綜合＆電力合計　　　　,**,"15,440","3,770,520",,
924,崁頂,1表燈非營業用　　　　,"7,440",9,"3,888,173",,
924,崁頂,2表燈營業用　　　　　　,182,116,"273,173",,
924,崁頂,3表燈小計　　　　　　　,**,125,"4,161,346",,
924,崁頂,4低壓綜合裝置非營業用　,＊,0,0,,
924,崁頂,5低壓綜合需量非營業用　,6,120,"18,087",,
924,崁頂,6低壓綜合非營業用電小計,**,120,"18,087",,
924,崁頂,7低壓綜合裝置營業用　　,＊,0,0,,
924,崁頂,8低壓綜合需量營業用　　,6,162,"61,222",,
924,崁頂,9低壓綜合營業用電小計　,**,162,"61,222",,
924,崁頂,10低壓綜合用電小計　　　,**,282,"79,309",,
924,崁頂,11低壓裝置電力　　　　　,509,"1,953","768,224",,
924,崁頂,12低壓需量電力　　　　　,40,585,"97,918",,
924,崁頂,13低壓電力小計　　　　　,**,"2,538","866,142",,
924,崁頂,14高壓電力　　　　　　　,6,"2,880","960,600",,
924,崁頂,15特高壓電力　　　　　　,＊,0,0,,
924,崁頂,16高＆特高壓電力小計　　,**,"2,880","960,600",,
924,崁頂,17電力小計　　　　　　　,**,"5,418","1,826,742",,
924,崁頂,18綜合＆電力小計　　　　,**,"5,700","1,906,051",,
924,崁頂,19電燈＆綜合＆電力小計　,**,"5,825","6,067,397",,
924,崁頂,20臨時電燈　　　　　　　,＊,0,562,,
924,崁頂,21臨時電力　　　　　　　,＊,0,0,,
924,崁頂,22臨時用電小計　　　　　,**,0,562,,
924,崁頂,23總計（含臨時用電）　　,**,"5,825","6,067,959",,
924,崁頂,24表燈合計　　　　　　　,**,125,"4,161,908",,
924,崁頂,25綜合＆電力合計　　　　,**,"5,700","1,906,051",,
925,新埤,1表燈非營業用　　　　,"7,723",13,"1,674,153",,
925,新埤,2表燈營業用　　　　　　,220,249,"218,770",,
925,新埤,3表燈小計　　　　　　　,**,262,"1,892,923",,
925,新埤,4低壓綜合裝置非營業用　,＊,0,0,,
925,新埤,5低壓綜合需量非營業用　,＊,10,"4,470",,
925,新埤,6低壓綜合非營業用電小計,**,10,"4,470",,
925,新埤,7低壓綜合裝置營業用　　,＊,0,0,,
925,新埤,8低壓綜合需量營業用　　,13,382,"86,395",,
925,新埤,9低壓綜合營業用電小計　,**,382,"86,395",,
925,新埤,10低壓綜合用電小計　　　,**,392,"90,865",,
925,新埤,11低壓裝置電力　　　　　,464,"4,361","939,966",,
925,新埤,12低壓需量電力　　　　　,73,"2,643","626,355",,
925,新埤,13低壓電力小計　　　　　,**,"7,004","1,566,321",,
925,新埤,14高壓電力　　　　　　　,10,"5,045","1,078,720",,
925,新埤,15特高壓電力　　　　　　,＊,0,0,,
925,新埤,16高＆特高壓電力小計　　,**,"5,045","1,078,720",,
925,新埤,17電力小計　　　　　　　,**,"12,049","2,645,041",,
925,新埤,18綜合＆電力小計　　　　,**,"12,441","2,735,906",,
925,新埤,19電燈＆綜合＆電力小計　,**,"12,703","4,628,829",,
925,新埤,20臨時電燈　　　　　　　,＊,0,"4,853",,
925,新埤,21臨時電力　　　　　　　,＊,0,0,,
925,新埤,22臨時用電小計　　　　　,**,0,"4,853",,
925,新埤,23總計（含臨時用電）　　,**,"12,703","4,633,682",,
925,新埤,24表燈合計　　　　　　　,**,262,"1,897,776",,
925,新埤,25綜合＆電力合計　　　　,**,"12,441","2,735,906",,
926,南州,1表燈非營業用　　　　,"8,414",6,"64,813",,
926,南州,2表燈營業用　　　　　　,231,296,"262,526",,
926,南州,3表燈小計　　　　　　　,**,302,"327,339",,
926,南州,4低壓綜合裝置非營業用　,＊,0,0,,
926,南州,5低壓綜合需量非營業用　,＊,210,"35,080",,
926,南州,6低壓綜合非營業用電小計,**,210,"35,080",,
926,南州,7低壓綜合裝置營業用　　,＊,0,0,,
926,南州,8低壓綜合需量營業用　　,12,574,"159,661",,
926,南州,9低壓綜合營業用電小計　,**,574,"159,661",,
926,南州,10低壓綜合用電小計　　　,**,784,"194,741",,
926,南州,11低壓裝置電力　　　　　,199,"1,143","232,808",,
926,南州,12低壓需量電力　　　　　,19,376,"32,891",,
926,南州,13低壓電力小計　　　　　,**,"1,519","265,699",,
926,南州,14高壓電力　　　　　　　,6,"3,059","607,128",,
926,南州,15特高壓電力　　　　　　,＊,0,0,,
926,南州,16高＆特高壓電力小計　　,**,"3,059","607,128",,
926,南州,17電力小計　　　　　　　,**,"4,578","872,827",,
926,南州,18綜合＆電力小計　　　　,**,"5,362","1,067,568",,
926,南州,19電燈＆綜合＆電力小計　,**,"5,664","1,394,907",,
926,南州,20臨時電燈　　　　　　　,6,0,0,,
926,南州,21臨時電力　　　　　　　,＊,0,0,,
926,南州,22臨時用電小計　　　　　,**,0,0,,
926,南州,23總計（含臨時用電）　　,**,"5,664","1,394,907",,
926,南州,24表燈合計　　　　　　　,**,302,"327,339",,
926,南州,25綜合＆電力合計　　　　,**,"5,362","1,067,568",,
927,林邊,1表燈非營業用　　　　,"11,439",0,"3,278,759",,
927,林邊,2表燈營業用　　　　　　,489,371,"487,289",,
927,林邊,3表燈小計　　　　　　　,**,371,"3,766,048",,
927,林邊,4低壓綜合裝置非營業用　,＊,0,0,,
927,林邊,5低壓綜合需量非營業用　,＊,332,"54,800",,
927,林邊,6低壓綜合非營業用電小計,**,332,"54,800",,
927,林邊,7低壓綜合裝置營業用　　,＊,0,0,,
927,林邊,8低壓綜合需量營業用　　,30,"1,268","339,468",,
927,林邊,9低壓綜合營業用電小計　,**,"1,268","339,468",,
927,林邊,10低壓綜合用電小計　　　,**,"1,600","394,268",,
927,林邊,11低壓裝置電力　　　　　,698,"5,460","2,070,344",,
927,林邊,12低壓需量電力　　　　　,61,965,"263,146",,
927,林邊,13低壓電力小計　　　　　,**,"6,425","2,333,490",,
927,林邊,14高壓電力　　　　　　　,＊,0,0,,
927,林邊,15特高壓電力　　　　　　,＊,0,0,,
927,林邊,16高＆特高壓電力小計　　,**,0,0,,
927,林邊,17電力小計　　　　　　　,**,"6,425","2,333,490",,
927,林邊,18綜合＆電力小計　　　　,**,"8,025","2,727,758",,
927,林邊,19電燈＆綜合＆電力小計　,**,"8,396","6,493,806",,
927,林邊,20臨時電燈　　　　　　　,＊,0,0,,
927,林邊,21臨時電力　　　　　　　,＊,0,0,,
927,林邊,22臨時用電小計　　　　　,**,0,0,,
927,林邊,23總計（含臨時用電）　　,**,"8,396","6,493,806",,
927,林邊,24表燈合計　　　　　　　,**,371,"3,766,048",,
927,林邊,25綜合＆電力合計　　　　,**,"8,025","2,727,758",,
928,東港,1表燈非營業用　　　　,"27,647",222,"11,610,215",,
928,東港,2表燈營業用　　　　　　,"1,610","1,752","1,941,137",,
928,東港,3表燈小計　　　　　　　,**,"1,974","13,551,352",,
928,東港,4低壓綜合裝置非營業用　,＊,0,0,,
928,東港,5低壓綜合需量非營業用　,37,"1,549","197,640",,
928,東港,6低壓綜合非營業用電小計,**,"1,549","197,640",,
928,東港,7低壓綜合裝置營業用　　,＊,0,0,,
928,東港,8低壓綜合需量營業用　　,153,"5,938","1,669,109",,
928,東港,9低壓綜合營業用電小計　,**,"5,938","1,669,109",,
928,東港,10低壓綜合用電小計　　　,**,"7,487","1,866,749",,
